date,machine_id,shift,product_type,units_produced,defective_units,downtime_minutes,production_time_minutes,operator_id,factory_location
27-09-25,MCH004,Evening,Bearing,521,16,8,450,OP111,Mumbai
27-09-25,MCH004,Night,Bolt,617,14,41,500,OP117,Pune
27-09-25,MCH005,Morning,Nut,601,15,51,480,OP118,Nashik
27-09-25,MCH005,Evening,Bearing,645,23,29,450,OP102,Nagpur
27-09-25,MCH005,Night,Bolt,421,19,33,500,OP116,Pune
28-09-25,MCH001,Morning,Bolt,660,9,43,480,OP102,Pune
28-09-25,MCH001,Evening,Shaft,429,6,19,450,OP118,Mumbai
28-09-25,MCH001,Night,Shaft,410,13,18,500,OP106,Pune
28-09-25,MCH002,Morning,Shaft,509,12,18,480,OP106,Pune
28-09-25,MCH002,Evening,Bolt,489,13,19,450,OP100,Nashik
28-09-25,MCH002,Night,Shaft,569,22,26,500,OP103,Mumbai
28-09-25,MCH003,Morning,Shaft,421,24,48,480,OP108,Nagpur
28-09-25,MCH003,Evening,Bearing,418,24,59,450,OP114,Nashik
28-09-25,MCH003,Night,Shaft,540,6,12,500,OP110,Mumbai
28-09-25,MCH004,Morning,Gear,537,5,40,480,OP116,Nagpur
28-09-25,MCH004,Evening,Shaft,614,7,43,450,OP104,Nashik
28-09-25,MCH004,Night,Gear,428,21,43,500,OP105,Nagpur
28-09-25,MCH005,Morning,Bolt,629,13,56,480,OP110,Nashik
28-09-25,MCH005,Evening,Bearing,474,8,59,450,OP102,Nashik
28-09-25,MCH005,Night,Gear,599,5,57,500,OP107,Nashik
29-09-25,MCH001,Morning,Bearing,428,14,39,480,OP107,Nagpur
29-09-25,MCH001,Evening,Bolt,529,20,5,450,OP101,Nashik
29-09-25,MCH001,Night,Bolt,448,16,38,500,OP101,Aurangabad
29-09-25,MCH002,Morning,Bearing,495,21,32,480,OP116,Aurangabad
29-09-25,MCH002,Evening,Nut,506,15,44,450,OP117,Mumbai
29-09-25,MCH002,Night,Bolt,556,19,43,500,OP114,Aurangabad
29-09-25,MCH003,Morning,Nut,554,21,46,480,OP110,Aurangabad
29-09-25,MCH003,Evening,Gear,560,12,54,450,OP112,Mumbai
29-09-25,MCH003,Night,Bearing,565,8,44,500,OP114,Aurangabad
29-09-25,MCH004,Morning,Gear,538,12,32,480,OP116,Mumbai
29-09-25,MCH004,Evening,Gear,557,18,13,450,OP109,Aurangabad
29-09-25,MCH004,Night,Bolt,490,6,7,500,OP104,Aurangabad
29-09-25,MCH005,Morning,Bolt,562,23,14,480,OP106,Aurangabad
29-09-25,MCH005,Evening,Nut,503,9,17,450,OP108,Mumbai
29-09-25,MCH005,Night,Shaft,433,22,10,500,OP110,Pune
30-09-25,MCH001,Morning,Bolt,689,14,9,480,OP111,Nagpur
30-09-25,MCH001,Evening,Bolt,428,10,19,450,OP107,Mumbai
30-09-25,MCH001,Night,Nut,448,5,15,500,OP103,Nagpur
30-09-25,MCH002,Morning,Gear,591,12,28,480,OP109,Aurangabad
30-09-25,MCH002,Evening,Nut,681,21,39,450,OP113,Nagpur
30-09-25,MCH002,Night,Nut,543,14,34,500,OP107,Aurangabad
30-09-25,MCH003,Morning,Shaft,423,7,28,480,OP119,Pune
30-09-25,MCH003,Evening,Gear,619,22,46,450,OP112,Aurangabad
30-09-25,MCH003,Night,Gear,424,16,52,500,OP106,Pune
30-09-25,MCH004,Morning,Nut,590,13,29,480,OP115,Mumbai
30-09-25,MCH004,Evening,Bolt,423,22,31,450,OP111,Mumbai
30-09-25,MCH004,Night,Nut,661,21,20,500,OP112,Nashik
30-09-25,MCH005,Morning,Shaft,446,21,56,480,OP107,Nashik
30-09-25,MCH005,Evening,Bearing,631,23,42,450,OP119,Nashik
30-09-25,MCH005,Night,Bolt,482,8,58,500,OP114,Pune
01-10-25,MCH001,Morning,Gear,524,24,48,480,OP109,Mumbai
01-10-25,MCH001,Evening,Bolt,695,15,59,450,OP111,Aurangabad
01-10-25,MCH001,Night,Bearing,406,10,31,500,OP101,Nagpur
01-10-25,MCH002,Morning,Shaft,625,5,19,480,OP109,Mumbai
01-10-25,MCH002,Evening,Gear,436,8,29,450,OP114,Pune
01-10-25,MCH002,Night,Bolt,482,18,48,500,OP111,Nagpur
01-10-25,MCH003,Morning,Bolt,450,15,9,480,OP105,Aurangabad
01-10-25,MCH003,Evening,Shaft,513,17,56,450,OP108,Aurangabad
01-10-25,MCH003,Night,Nut,506,22,57,500,OP102,Pune
01-10-25,MCH004,Morning,Bearing,508,19,46,480,OP108,Nagpur
01-10-25,MCH004,Evening,Shaft,558,5,7,450,OP102,Pune
01-10-25,MCH004,Night,Nut,493,22,17,500,OP101,Mumbai
01-10-25,MCH005,Morning,Bolt,623,18,36,480,OP105,Pune
01-10-25,MCH005,Evening,Gear,663,7,28,450,OP102,Aurangabad
01-10-25,MCH005,Night,Bolt,578,12,21,500,OP104,Aurangabad
02-10-25,MCH001,Morning,Bolt,542,16,26,480,OP106,Mumbai
02-10-25,MCH001,Evening,Gear,543,5,57,450,OP110,Mumbai
02-10-25,MCH001,Night,Bolt,635,20,44,500,OP102,Mumbai
02-10-25,MCH002,Morning,Shaft,554,20,58,480,OP116,Nashik
02-10-25,MCH002,Evening,Shaft,567,17,39,450,OP103,Aurangabad
02-10-25,MCH002,Night,Gear,590,6,17,500,OP107,Nagpur
02-10-25,MCH003,Morning,Bearing,592,5,13,480,OP110,Aurangabad
02-10-25,MCH003,Evening,Gear,542,11,6,450,OP109,Nashik
02-10-25,MCH003,Night,Bearing,429,23,46,500,OP103,Nagpur
02-10-25,MCH004,Morning,Bearing,600,5,22,480,OP117,Pune
02-10-25,MCH004,Evening,Gear,590,13,20,450,OP114,Mumbai
02-10-25,MCH004,Night,Bearing,564,17,55,500,OP100,Nagpur
02-10-25,MCH005,Morning,Gear,455,20,32,480,OP111,Mumbai
02-10-25,MCH005,Evening,Bolt,484,23,17,450,OP101,Aurangabad
02-10-25,MCH005,Night,Bolt,477,6,22,500,OP118,Aurangabad
03-10-25,MCH001,Morning,Nut,650,23,58,480,OP102,Nagpur
03-10-25,MCH001,Evening,Bolt,402,9,47,450,OP118,Pune
03-10-25,MCH001,Night,Bolt,689,24,32,500,OP108,Mumbai
03-10-25,MCH002,Morning,Nut,548,13,56,480,OP103,Nashik
03-10-25,MCH002,Evening,Nut,588,19,24,450,OP113,Nashik
03-10-25,MCH002,Night,Bearing,409,23,7,500,OP111,Aurangabad
03-10-25,MCH003,Morning,Gear,453,6,5,480,OP105,Nashik
03-10-25,MCH003,Evening,Shaft,680,10,49,450,OP103,Mumbai
03-10-25,MCH003,Night,Nut,553,18,36,500,OP115,Nagpur
03-10-25,MCH004,Morning,Bearing,440,17,25,480,OP113,Mumbai
03-10-25,MCH004,Evening,Gear,404,10,6,450,OP100,Pune
03-10-25,MCH004,Night,Shaft,445,13,41,500,OP114,Pune
03-10-25,MCH005,Morning,Bolt,402,12,29,480,OP103,Aurangabad
03-10-25,MCH005,Evening,Bolt,642,18,54,450,OP101,Pune
03-10-25,MCH005,Night,Nut,426,17,55,500,OP103,Aurangabad
04-10-25,MCH001,Morning,Shaft,680,20,53,480,OP115,Pune
04-10-25,MCH001,Evening,Nut,522,16,17,450,OP113,Nashik
04-10-25,MCH001,Night,Gear,549,20,54,500,OP102,Mumbai
04-10-25,MCH002,Morning,Bolt,580,7,35,480,OP104,Mumbai
04-10-25,MCH002,Evening,Bearing,481,11,40,450,OP102,Aurangabad
04-10-25,MCH002,Night,Gear,504,10,15,500,OP108,Nagpur
04-10-25,MCH003,Morning,Gear,522,23,37,480,OP103,Nagpur
04-10-25,MCH003,Evening,Bolt,607,16,5,450,OP114,Nagpur
04-10-25,MCH003,Night,Shaft,550,5,53,500,OP107,Aurangabad
04-10-25,MCH004,Morning,Nut,511,22,36,480,OP102,Nagpur
04-10-25,MCH004,Evening,Gear,638,18,5,450,OP119,Pune
04-10-25,MCH004,Night,Nut,513,5,30,500,OP101,Aurangabad
04-10-25,MCH005,Morning,Shaft,632,18,49,480,OP113,Nashik
04-10-25,MCH005,Evening,Bolt,554,12,8,450,OP108,Nashik
04-10-25,MCH005,Night,Nut,438,19,29,500,OP117,Nagpur
05-10-25,MCH001,Morning,Gear,621,9,20,480,OP111,Pune
05-10-25,MCH001,Evening,Bearing,680,23,28,450,OP106,Aurangabad
05-10-25,MCH001,Night,Gear,576,11,15,500,OP100,Pune
05-10-25,MCH002,Morning,Bearing,645,11,38,480,OP110,Mumbai
05-10-25,MCH002,Evening,Bolt,627,11,42,450,OP104,Nagpur
05-10-25,MCH002,Night,Nut,545,15,59,500,OP107,Nashik
05-10-25,MCH003,Morning,Shaft,458,23,23,480,OP101,Aurangabad
05-10-25,MCH003,Evening,Bolt,465,11,55,450,OP100,Nagpur
05-10-25,MCH003,Night,Bearing,693,24,25,500,OP113,Nagpur
05-10-25,MCH004,Morning,Nut,626,13,46,480,OP100,Nagpur
05-10-25,MCH004,Evening,Nut,694,12,25,450,OP104,Nagpur
05-10-25,MCH004,Night,Bearing,484,8,21,500,OP113,Mumbai
05-10-25,MCH005,Morning,Bearing,481,6,58,480,OP111,Pune
05-10-25,MCH005,Evening,Shaft,516,11,54,450,OP110,Aurangabad
05-10-25,MCH005,Night,Bearing,564,24,10,500,OP108,Nagpur
06-10-25,MCH001,Morning,Gear,476,9,50,480,OP101,Nagpur
06-10-25,MCH001,Evening,Bolt,550,16,56,450,OP106,Pune
06-10-25,MCH001,Night,Gear,510,19,12,500,OP115,Mumbai
06-10-25,MCH002,Morning,Bolt,464,8,8,480,OP105,Mumbai
06-10-25,MCH002,Evening,Shaft,491,16,48,450,OP114,Pune
06-10-25,MCH002,Night,Gear,500,7,21,500,OP111,Mumbai
06-10-25,MCH003,Morning,Nut,580,6,28,480,OP115,Nashik
06-10-25,MCH003,Evening,Shaft,601,12,11,450,OP100,Nashik
06-10-25,MCH003,Night,Bearing,404,12,25,500,OP108,Nagpur
06-10-25,MCH004,Morning,Bearing,554,10,47,480,OP108,Aurangabad
06-10-25,MCH004,Evening,Bolt,657,6,26,450,OP112,Pune
06-10-25,MCH004,Night,Bolt,523,10,44,500,OP116,Mumbai
06-10-25,MCH005,Morning,Gear,652,23,11,480,OP114,Nagpur
06-10-25,MCH005,Evening,Bearing,614,22,14,450,OP103,Mumbai
06-10-25,MCH005,Night,Gear,697,14,11,500,OP119,Mumbai
07-10-25,MCH001,Morning,Nut,679,9,25,480,OP107,Nagpur
07-10-25,MCH001,Evening,Bolt,436,24,22,450,OP103,Nagpur
07-10-25,MCH001,Night,Shaft,485,24,47,500,OP113,Nagpur
07-10-25,MCH002,Morning,Bearing,550,17,59,480,OP119,Nashik
07-10-25,MCH002,Evening,Nut,548,14,9,450,OP113,Nagpur
07-10-25,MCH002,Night,Nut,551,6,10,500,OP101,Aurangabad
07-10-25,MCH003,Morning,Shaft,533,7,17,480,OP102,Aurangabad
07-10-25,MCH003,Evening,Shaft,600,8,38,450,OP104,Pune
07-10-25,MCH003,Night,Nut,470,17,45,500,OP106,Nagpur
07-10-25,MCH004,Morning,Bearing,459,7,21,480,OP118,Pune
07-10-25,MCH004,Evening,Shaft,582,13,8,450,OP109,Pune
07-10-25,MCH004,Night,Gear,621,19,58,500,OP105,Nagpur
07-10-25,MCH005,Morning,Shaft,515,11,38,480,OP102,Aurangabad
07-10-25,MCH005,Evening,Nut,659,20,22,450,OP112,Aurangabad
07-10-25,MCH005,Night,Nut,671,7,33,500,OP116,Mumbai
08-10-25,MCH001,Morning,Bearing,613,24,40,480,OP100,Nashik
08-10-25,MCH001,Evening,Bearing,660,12,33,450,OP117,Mumbai
08-10-25,MCH001,Night,Bolt,558,19,57,500,OP112,Aurangabad
08-10-25,MCH002,Morning,Bolt,569,5,28,480,OP105,Nagpur
08-10-25,MCH002,Evening,Gear,490,5,23,450,OP105,Pune
08-10-25,MCH002,Night,Nut,448,21,25,500,OP110,Aurangabad
08-10-25,MCH003,Morning,Bolt,604,22,26,480,OP100,Pune
08-10-25,MCH003,Evening,Bolt,672,20,48,450,OP107,Nashik
08-10-25,MCH003,Night,Shaft,587,16,40,500,OP108,Nagpur
08-10-25,MCH004,Morning,Gear,460,21,52,480,OP111,Nashik
08-10-25,MCH004,Evening,Bolt,521,21,48,450,OP104,Nashik
08-10-25,MCH004,Night,Nut,438,12,46,500,OP105,Nagpur
08-10-25,MCH005,Morning,Nut,574,14,32,480,OP116,Nashik
08-10-25,MCH005,Evening,Nut,462,24,56,450,OP105,Nagpur
08-10-25,MCH005,Night,Shaft,604,13,13,500,OP107,Aurangabad
09-10-25,MCH001,Morning,Gear,530,17,25,480,OP107,Pune
09-10-25,MCH001,Evening,Bearing,413,16,40,450,OP103,Nashik
09-10-25,MCH001,Night,Nut,611,21,5,500,OP110,Mumbai
09-10-25,MCH002,Morning,Gear,565,6,58,480,OP106,Nagpur
09-10-25,MCH002,Evening,Gear,616,8,47,450,OP101,Mumbai
09-10-25,MCH002,Night,Nut,567,15,41,500,OP106,Mumbai
09-10-25,MCH003,Morning,Shaft,469,17,20,480,OP101,Pune
09-10-25,MCH003,Evening,Bearing,605,22,50,450,OP103,Nagpur
09-10-25,MCH003,Night,Bearing,622,5,27,500,OP105,Nashik
09-10-25,MCH004,Morning,Gear,491,10,9,480,OP105,Aurangabad
09-10-25,MCH004,Evening,Gear,400,18,23,450,OP118,Nashik
09-10-25,MCH004,Night,Bolt,501,9,30,500,OP115,Pune
09-10-25,MCH005,Morning,Gear,552,19,58,480,OP107,Pune
09-10-25,MCH005,Evening,Gear,519,6,52,450,OP102,Mumbai
09-10-25,MCH005,Night,Bolt,593,23,27,500,OP114,Pune
10-10-25,MCH001,Morning,Nut,421,7,38,480,OP114,Nashik
10-10-25,MCH001,Evening,Bearing,669,13,26,450,OP108,Mumbai
10-10-25,MCH001,Night,Nut,647,21,47,500,OP112,Nashik
10-10-25,MCH002,Morning,Bolt,678,24,49,480,OP114,Pune
10-10-25,MCH002,Evening,Shaft,525,23,22,450,OP108,Nashik
10-10-25,MCH002,Night,Gear,658,8,20,500,OP110,Mumbai
10-10-25,MCH003,Morning,Nut,567,10,57,480,OP117,Nagpur
10-10-25,MCH003,Evening,Bolt,445,10,25,450,OP119,Pune
10-10-25,MCH003,Night,Nut,618,24,36,500,OP106,Aurangabad
10-10-25,MCH004,Morning,Shaft,673,16,46,480,OP104,Mumbai
10-10-25,MCH004,Evening,Nut,617,20,29,450,OP105,Nagpur
10-10-25,MCH004,Night,Shaft,582,16,13,500,OP116,Pune
10-10-25,MCH005,Morning,Gear,623,11,36,480,OP109,Pune
10-10-25,MCH005,Evening,Nut,624,23,58,450,OP110,Mumbai
10-10-25,MCH005,Night,Bearing,465,18,48,500,OP103,Aurangabad
11-10-25,MCH001,Morning,Shaft,555,14,6,480,OP116,Pune
11-10-25,MCH001,Evening,Bolt,533,8,52,450,OP111,Nashik
11-10-25,MCH001,Night,Bolt,685,16,45,500,OP109,Nagpur
11-10-25,MCH002,Morning,Gear,414,21,48,480,OP115,Nashik
11-10-25,MCH002,Evening,Gear,591,23,49,450,OP102,Aurangabad
11-10-25,MCH002,Night,Nut,606,18,32,500,OP110,Nagpur
11-10-25,MCH003,Morning,Nut,483,22,49,480,OP118,Aurangabad
11-10-25,MCH003,Evening,Gear,434,20,37,450,OP103,Nagpur
11-10-25,MCH003,Night,Bolt,645,14,45,500,OP119,Nashik
11-10-25,MCH004,Morning,Bearing,473,14,25,480,OP101,Nagpur
11-10-25,MCH004,Evening,Bolt,572,18,32,450,OP117,Nagpur
11-10-25,MCH004,Night,Nut,546,12,40,500,OP108,Aurangabad
11-10-25,MCH005,Morning,Bolt,435,23,45,480,OP108,Mumbai
11-10-25,MCH005,Evening,Shaft,626,12,26,450,OP110,Mumbai
11-10-25,MCH005,Night,Nut,547,9,46,500,OP117,Aurangabad
12-10-25,MCH001,Morning,Bolt,614,6,46,480,OP111,Nagpur
12-10-25,MCH001,Evening,Nut,623,5,43,450,OP100,Pune
12-10-25,MCH001,Night,Nut,507,11,12,500,OP102,Mumbai
12-10-25,MCH002,Morning,Bearing,640,6,53,480,OP103,Pune
12-10-25,MCH002,Evening,Nut,437,9,20,450,OP100,Nagpur
12-10-25,MCH002,Night,Bolt,541,6,6,500,OP118,Aurangabad
12-10-25,MCH003,Morning,Gear,422,21,6,480,OP110,Pune
12-10-25,MCH003,Evening,Gear,457,23,32,450,OP118,Nagpur
12-10-25,MCH003,Night,Gear,514,6,18,500,OP118,Mumbai
12-10-25,MCH004,Morning,Gear,494,21,12,480,OP113,Mumbai
12-10-25,MCH004,Evening,Shaft,570,12,49,450,OP107,Nashik
12-10-25,MCH004,Night,Nut,532,20,6,500,OP112,Aurangabad
12-10-25,MCH005,Morning,Bearing,660,16,51,480,OP104,Pune
12-10-25,MCH005,Evening,Nut,589,8,53,450,OP100,Nagpur
12-10-25,MCH005,Night,Shaft,547,21,40,500,OP112,Nagpur
13-10-25,MCH001,Morning,Nut,698,18,54,480,OP117,Aurangabad
13-10-25,MCH001,Evening,Nut,674,9,38,450,OP116,Aurangabad
13-10-25,MCH001,Night,Gear,469,24,30,500,OP114,Pune
13-10-25,MCH002,Morning,Bolt,434,7,50,480,OP119,Nagpur
13-10-25,MCH002,Evening,Bearing,513,11,14,450,OP100,Aurangabad
13-10-25,MCH002,Night,Bearing,467,18,36,500,OP104,Nashik
13-10-25,MCH003,Morning,Shaft,489,9,28,480,OP110,Aurangabad
13-10-25,MCH003,Evening,Gear,584,12,41,450,OP104,Nagpur
13-10-25,MCH003,Night,Gear,541,9,13,500,OP110,Nashik
13-10-25,MCH004,Morning,Shaft,571,20,34,480,OP100,Nagpur
13-10-25,MCH004,Evening,Bolt,636,10,11,450,OP102,Aurangabad
13-10-25,MCH004,Night,Bolt,633,13,59,500,OP112,Nagpur
13-10-25,MCH005,Morning,Gear,654,17,16,480,OP108,Nagpur
13-10-25,MCH005,Evening,Bearing,490,13,35,450,OP105,Nashik
13-10-25,MCH005,Night,Bolt,573,10,43,500,OP108,Aurangabad
14-10-25,MCH001,Morning,Nut,572,10,49,480,OP104,Nashik
14-10-25,MCH001,Evening,Bearing,419,23,43,450,OP111,Aurangabad
14-10-25,MCH001,Night,Shaft,664,16,15,500,OP118,Pune
14-10-25,MCH002,Morning,Nut,598,16,25,480,OP111,Nagpur
14-10-25,MCH002,Evening,Gear,678,10,18,450,OP116,Mumbai
14-10-25,MCH002,Night,Gear,604,15,36,500,OP102,Mumbai
14-10-25,MCH003,Morning,Bearing,657,6,43,480,OP109,Nashik
14-10-25,MCH003,Evening,Bearing,448,20,21,450,OP117,Nashik
14-10-25,MCH003,Night,Shaft,674,15,46,500,OP113,Nagpur
14-10-25,MCH004,Morning,Shaft,691,14,42,480,OP110,Nagpur
14-10-25,MCH004,Evening,Gear,478,10,56,450,OP100,Nashik
14-10-25,MCH004,Night,Nut,685,5,50,500,OP113,Aurangabad
14-10-25,MCH005,Morning,Nut,442,19,42,480,OP111,Nagpur
14-10-25,MCH005,Evening,Gear,641,18,28,450,OP110,Mumbai
14-10-25,MCH005,Night,Bearing,523,6,53,500,OP107,Mumbai
15-10-25,MCH001,Morning,Bearing,451,5,24,480,OP115,Nashik
15-10-25,MCH001,Evening,Gear,587,20,41,450,OP109,Nashik
15-10-25,MCH001,Night,Nut,684,7,13,500,OP119,Nashik
15-10-25,MCH002,Morning,Bearing,678,11,12,480,OP109,Nagpur
15-10-25,MCH002,Evening,Gear,495,18,20,450,OP106,Aurangabad
15-10-25,MCH002,Night,Bearing,411,13,12,500,OP108,Nagpur
15-10-25,MCH003,Morning,Nut,673,11,44,480,OP104,Pune
15-10-25,MCH003,Evening,Bearing,580,13,12,450,OP116,Pune
15-10-25,MCH003,Night,Shaft,421,22,51,500,OP115,Nagpur
15-10-25,MCH004,Morning,Shaft,529,18,11,480,OP110,Pune
15-10-25,MCH004,Evening,Gear,420,21,19,450,OP115,Nagpur
15-10-25,MCH004,Night,Bearing,454,13,10,500,OP100,Nagpur
15-10-25,MCH005,Morning,Gear,646,5,5,480,OP105,Nashik
15-10-25,MCH005,Evening,Nut,555,9,25,450,OP116,Aurangabad
15-10-25,MCH005,Night,Bearing,647,12,39,500,OP110,Aurangabad
16-10-25,MCH001,Morning,Bearing,688,18,33,480,OP112,Nagpur
16-10-25,MCH001,Evening,Gear,474,24,19,450,OP103,Aurangabad
16-10-25,MCH001,Night,Shaft,528,14,54,500,OP100,Pune
16-10-25,MCH002,Morning,Bolt,695,5,55,480,OP105,Nashik
16-10-25,MCH002,Evening,Shaft,683,14,35,450,OP115,Mumbai
16-10-25,MCH002,Night,Shaft,485,22,39,500,OP111,Aurangabad
16-10-25,MCH003,Morning,Bearing,584,13,34,480,OP117,Nashik
16-10-25,MCH003,Evening,Bolt,477,6,15,450,OP107,Nagpur
16-10-25,MCH003,Night,Shaft,695,17,20,500,OP100,Nagpur
16-10-25,MCH004,Morning,Shaft,561,20,18,480,OP106,Pune
16-10-25,MCH004,Evening,Shaft,442,22,52,450,OP109,Nagpur
16-10-25,MCH004,Night,Nut,618,13,17,500,OP119,Mumbai
16-10-25,MCH005,Morning,Shaft,412,5,24,480,OP103,Pune
16-10-25,MCH005,Evening,Shaft,636,10,29,450,OP105,Pune
16-10-25,MCH005,Night,Bolt,637,8,33,500,OP100,Nagpur
17-10-25,MCH001,Morning,Nut,608,18,29,480,OP116,Pune
17-10-25,MCH001,Evening,Bolt,535,23,15,450,OP109,Pune
17-10-25,MCH001,Night,Bolt,479,24,24,500,OP104,Mumbai
17-10-25,MCH002,Morning,Nut,400,20,31,480,OP101,Nashik
17-10-25,MCH002,Evening,Bolt,629,6,50,450,OP103,Pune
17-10-25,MCH002,Night,Bearing,677,6,38,500,OP112,Nashik
17-10-25,MCH003,Morning,Bearing,420,10,25,480,OP116,Pune
17-10-25,MCH003,Evening,Shaft,566,11,49,450,OP108,Pune
17-10-25,MCH003,Night,Bolt,410,15,14,500,OP116,Pune
17-10-25,MCH004,Morning,Bearing,603,14,16,480,OP105,Nashik
17-10-25,MCH004,Evening,Bearing,661,10,56,450,OP107,Mumbai
17-10-25,MCH004,Night,Bearing,576,12,26,500,OP108,Nashik
17-10-25,MCH005,Morning,Bearing,409,21,27,480,OP119,Pune
17-10-25,MCH005,Evening,Bearing,606,17,36,450,OP112,Pune
17-10-25,MCH005,Night,Bearing,612,8,58,500,OP109,Aurangabad
18-10-25,MCH001,Morning,Bearing,633,12,35,480,OP109,Pune
18-10-25,MCH001,Evening,Nut,404,17,25,450,OP118,Aurangabad
18-10-25,MCH001,Night,Bearing,525,6,34,500,OP100,Nashik
18-10-25,MCH002,Morning,Shaft,586,24,9,480,OP101,Nagpur
18-10-25,MCH002,Evening,Shaft,549,16,41,450,OP117,Mumbai
18-10-25,MCH002,Night,Bolt,466,18,9,500,OP112,Aurangabad
18-10-25,MCH003,Morning,Bolt,405,17,33,480,OP111,Nagpur
18-10-25,MCH003,Evening,Bearing,465,15,8,450,OP100,Mumbai
18-10-25,MCH003,Night,Bearing,465,13,31,500,OP111,Nagpur
18-10-25,MCH004,Morning,Gear,540,20,30,480,OP118,Nashik
18-10-25,MCH004,Evening,Shaft,435,19,13,450,OP115,Pune
18-10-25,MCH004,Night,Bolt,623,18,40,500,OP109,Aurangabad
18-10-25,MCH005,Morning,Shaft,433,6,17,480,OP110,Pune
18-10-25,MCH005,Evening,Bolt,406,19,56,450,OP118,Nagpur
18-10-25,MCH005,Night,Gear,554,18,58,500,OP101,Nagpur
19-10-25,MCH001,Morning,Nut,636,16,11,480,OP119,Nashik
19-10-25,MCH001,Evening,Bolt,600,7,52,450,OP119,Mumbai
19-10-25,MCH001,Night,Nut,542,9,17,500,OP114,Nashik
19-10-25,MCH002,Morning,Shaft,535,14,38,480,OP107,Aurangabad
19-10-25,MCH002,Evening,Gear,549,22,23,450,OP104,Pune
19-10-25,MCH002,Night,Bolt,418,16,5,500,OP116,Aurangabad
19-10-25,MCH003,Morning,Bolt,472,9,13,480,OP118,Aurangabad
19-10-25,MCH003,Evening,Bolt,496,8,20,450,OP100,Nashik
19-10-25,MCH003,Night,Shaft,495,6,53,500,OP110,Nashik
19-10-25,MCH004,Morning,Gear,633,7,33,480,OP107,Aurangabad
19-10-25,MCH004,Evening,Shaft,468,14,16,450,OP117,Pune
19-10-25,MCH004,Night,Gear,511,15,29,500,OP101,Nagpur
19-10-25,MCH005,Morning,Shaft,677,14,30,480,OP112,Aurangabad
19-10-25,MCH005,Evening,Gear,499,15,13,450,OP115,Nagpur
19-10-25,MCH005,Night,Bolt,468,10,35,500,OP101,Nashik
20-10-25,MCH001,Morning,Bearing,463,15,29,480,OP119,Nagpur
20-10-25,MCH001,Evening,Gear,674,7,29,450,OP115,Nagpur
20-10-25,MCH001,Night,Gear,434,23,19,500,OP112,Nagpur
20-10-25,MCH002,Morning,Gear,616,12,26,480,OP113,Nashik
20-10-25,MCH002,Evening,Gear,524,13,28,450,OP111,Pune
20-10-25,MCH002,Night,Shaft,663,10,13,500,OP114,Aurangabad
20-10-25,MCH003,Morning,Bearing,410,18,49,480,OP112,Nashik
20-10-25,MCH003,Evening,Nut,552,20,16,450,OP117,Nagpur
20-10-25,MCH003,Night,Bolt,640,5,49,500,OP109,Aurangabad
20-10-25,MCH004,Morning,Bolt,471,13,27,480,OP119,Nashik
20-10-25,MCH004,Evening,Bolt,413,8,56,450,OP108,Aurangabad
20-10-25,MCH004,Night,Nut,501,20,52,500,OP113,Nashik
20-10-25,MCH005,Morning,Bolt,612,16,59,480,OP117,Nashik
20-10-25,MCH005,Evening,Shaft,632,19,38,450,OP103,Aurangabad
20-10-25,MCH005,Night,Shaft,566,13,10,500,OP104,Nashik
21-10-25,MCH001,Morning,Nut,531,14,31,480,OP119,Nagpur
21-10-25,MCH001,Evening,Shaft,588,5,35,450,OP118,Aurangabad
21-10-25,MCH001,Night,Shaft,575,20,53,500,OP111,Mumbai
21-10-25,MCH002,Morning,Shaft,405,16,16,480,OP116,Aurangabad
21-10-25,MCH002,Evening,Gear,680,21,59,450,OP108,Aurangabad
21-10-25,MCH002,Night,Nut,447,12,7,500,OP112,Pune
21-10-25,MCH003,Morning,Gear,632,8,18,480,OP117,Nashik
21-10-25,MCH003,Evening,Gear,465,9,35,450,OP113,Aurangabad
21-10-25,MCH003,Night,Bolt,547,19,56,500,OP100,Aurangabad
21-10-25,MCH004,Morning,Gear,541,5,9,480,OP109,Pune
21-10-25,MCH004,Evening,Bolt,609,14,29,450,OP103,Aurangabad
21-10-25,MCH004,Night,Gear,652,15,14,500,OP107,Aurangabad
21-10-25,MCH005,Morning,Gear,654,10,18,480,OP108,Mumbai
21-10-25,MCH005,Evening,Shaft,423,9,7,450,OP110,Nagpur
21-10-25,MCH005,Night,Nut,588,13,49,500,OP115,Mumbai
22-10-25,MCH001,Morning,Gear,573,9,14,480,OP113,Mumbai
22-10-25,MCH001,Evening,Bolt,627,19,15,450,OP108,Aurangabad
22-10-25,MCH001,Night,Gear,456,5,25,500,OP119,Aurangabad
22-10-25,MCH002,Morning,Shaft,500,9,50,480,OP100,Mumbai
22-10-25,MCH002,Evening,Bearing,685,9,45,450,OP112,Nagpur
22-10-25,MCH002,Night,Gear,654,17,13,500,OP113,Nashik
22-10-25,MCH003,Morning,Bearing,673,16,59,480,OP108,Aurangabad
22-10-25,MCH003,Evening,Shaft,475,6,55,450,OP100,Nashik
22-10-25,MCH003,Night,Shaft,405,8,53,500,OP117,Pune
22-10-25,MCH004,Morning,Nut,535,12,43,480,OP103,Nagpur
22-10-25,MCH004,Evening,Gear,599,18,24,450,OP102,Mumbai
22-10-25,MCH004,Night,Shaft,638,9,51,500,OP105,Aurangabad
